Release Date,Series,Set Name,Set Code,Card Name,Card Number,Set Total,Rarity,Price,Price Source,Previous Price,Card ID,Picture URL,Set Logo,Set Symbol,Last Checked,Last Priced,Supertype,Subtypes,PSA10 Slab Price,Is 1st Edition,Price Volatile
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Electrode,101,,Rare Holo,$13.23,ebay,$14.06,jp-pokemon-jungle-pokemon-japan-101,images/jp/jp-pokemon-jungle-pokemon-japan-101.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Kangaskhan,115,,Rare Holo,$23.31,ebay,$23.31,jp-pokemon-jungle-pokemon-japan-115,https://cdn.artofpkm.com/vpz7y343uvd0n47gwz36e589lawy,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Mr. Mime,122,,Rare Holo,$28.26,ebay,$27.03,jp-pokemon-jungle-pokemon-japan-122,images/jp/jp-pokemon-jungle-pokemon-japan-122.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Scyther,123,,Rare Holo,$24.76,ebay,$27.86,jp-pokemon-jungle-pokemon-japan-123,images/jp/jp-pokemon-jungle-pokemon-japan-123.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Pinsir,127,,Rare Holo,$25.58,ebay,$25.60,jp-pokemon-jungle-pokemon-japan-127,images/jp/jp-pokemon-jungle-pokemon-japan-127.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Vaporeon,134,,Rare Holo,N/A,,N/A,jp-pokemon-jungle-pokemon-japan-134,images/jp/jp-pokemon-jungle-pokemon-japan-134.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Jolteon,135,,Rare Holo,$64.00,ebay,$64.00,jp-pokemon-jungle-pokemon-japan-135,images/jp/jp-pokemon-jungle-pokemon-japan-135.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Flareon,136,,Rare Holo,$64.99,ebay,$73.31,jp-pokemon-jungle-pokemon-japan-136,images/jp/jp-pokemon-jungle-pokemon-japan-136.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Snorlax,143,,Rare Holo,$102.11,ebay,$102.11,jp-pokemon-jungle-pokemon-japan-143,images/jp/jp-pokemon-jungle-pokemon-japan-143.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Pidgeot,18,,Rare Holo,$16.66,ebay,$16.66,jp-pokemon-jungle-pokemon-japan-18,images/jp/jp-pokemon-jungle-pokemon-japan-18.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Nidoqueen,31,,Rare Holo,$19.96,ebay,$19.96,jp-pokemon-jungle-pokemon-japan-31,images/jp/jp-pokemon-jungle-pokemon-japan-31.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Clefable,36,,Rare Holo,$19.99,ebay,$19.99,jp-pokemon-jungle-pokemon-japan-36,images/jp/jp-pokemon-jungle-pokemon-japan-36.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Wigglytuff,40,,Rare Holo,$25.87,ebay,$25.87,jp-pokemon-jungle-pokemon-japan-40,images/jp/jp-pokemon-jungle-pokemon-japan-40.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Vileplume,45,,Rare Holo,$14.67,ebay,$14.67,jp-pokemon-jungle-pokemon-japan-45,images/jp/jp-pokemon-jungle-pokemon-japan-45.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Venomoth,49,,Rare Holo,$18.44,ebay,$20.38,jp-pokemon-jungle-pokemon-japan-49,images/jp/jp-pokemon-jungle-pokemon-japan-49.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/03/05,Base,Pokemon Jungle (Japanese),JP,Victreebel,71,,Rare Holo,$15.99,ebay,$15.99,jp-pokemon-jungle-pokemon-japan-71,images/jp/jp-pokemon-jungle-pokemon-japan-71.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Hitmonlee,106,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-106,images/jp/jp-mystery-of-the-fossils-pokemon-japan-106.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Lapras,131,,Rare Holo,$36.43,ebay,$36.47,jp-mystery-of-the-fossils-pokemon-japan-131,images/jp/jp-mystery-of-the-fossils-pokemon-japan-131.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Ditto,132,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-132,images/jp/jp-mystery-of-the-fossils-pokemon-japan-132.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Kabutops,141,,Rare Holo,$56.51,ebay,$57.00,jp-mystery-of-the-fossils-pokemon-japan-141,images/jp/jp-mystery-of-the-fossils-pokemon-japan-141.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Aerodactyl,142,,Rare Holo,$33.52,previous,$33.52,jp-mystery-of-the-fossils-pokemon-japan-142,images/jp/jp-mystery-of-the-fossils-pokemon-japan-142.webp,N/A,N/A,2026-09-24,2026-09-17,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Articuno,144,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-144,images/jp/jp-mystery-of-the-fossils-pokemon-japan-144.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Zapdos,145,,Rare Holo,$53.33,previous,$53.33,jp-mystery-of-the-fossils-pokemon-japan-145,images/jp/jp-mystery-of-the-fossils-pokemon-japan-145.webp,N/A,N/A,2026-09-24,2026-09-13,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Moltres,146,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-146,images/jp/jp-mystery-of-the-fossils-pokemon-japan-146.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Dragonite,149,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-149,images/jp/jp-mystery-of-the-fossils-pokemon-japan-149.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Mew,151,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-151,images/jp/jp-mystery-of-the-fossils-pokemon-japan-151.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Raichu,26,,Rare Holo,$55.00,previous,$55.00,jp-mystery-of-the-fossils-pokemon-japan-26,images/jp/jp-mystery-of-the-fossils-pokemon-japan-26.webp,N/A,N/A,2026-09-24,2026-09-17,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Magneton,82,,Rare Holo,$16.92,previous,$16.92,jp-mystery-of-the-fossils-pokemon-japan-82,images/jp/jp-mystery-of-the-fossils-pokemon-japan-82.webp,N/A,N/A,2026-09-24,2026-09-14,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Muk,89,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-89,images/jp/jp-mystery-of-the-fossils-pokemon-japan-89.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Haunter,93,,Rare Holo,N/A,,N/A,jp-mystery-of-the-fossils-pokemon-japan-93,images/jp/jp-mystery-of-the-fossils-pokemon-japan-93.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Gengar,94,,Rare Holo,$326.66,ebay,$326.66,jp-mystery-of-the-fossils-pokemon-japan-94,images/jp/jp-mystery-of-the-fossils-pokemon-japan-94.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/06/21,Base,Mystery of the Fossils (Japanese),JP,Hypno,97,,Rare Holo,$21.66,ebay,$21.66,jp-mystery-of-the-fossils-pokemon-japan-97,images/jp/jp-mystery-of-the-fossils-pokemon-japan-97.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Weezing,110,,Rare Holo,$14.00,ebay,$14.00,jp-rocket-gang-pokemon-japan-110,images/jp/jp-rocket-gang-pokemon-japan-110.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Gyarados,130,,Rare Holo,$66.16,ebay,$66.16,jp-rocket-gang-pokemon-japan-130,images/jp/jp-rocket-gang-pokemon-japan-130.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Dragonite,149,,Rare Holo,N/A,,N/A,jp-rocket-gang-pokemon-japan-149,images/jp/jp-rocket-gang-pokemon-japan-149.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Arbok,24,,Rare Holo,$19.93,ebay,$19.93,jp-rocket-gang-pokemon-japan-24,images/jp/jp-rocket-gang-pokemon-japan-24.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Golbat,42,,Rare Holo,$37.57,previous,$37.57,jp-rocket-gang-pokemon-japan-42,images/jp/jp-rocket-gang-pokemon-japan-42.webp,N/A,N/A,2026-09-24,2026-09-15,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Vileplume,45,,Rare Holo,$27.32,ebay,$30.49,jp-rocket-gang-pokemon-japan-45,images/jp/jp-rocket-gang-pokemon-japan-45.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Dugtrio,51,,Rare Holo,$28.63,ebay,$28.63,jp-rocket-gang-pokemon-japan-51,images/jp/jp-rocket-gang-pokemon-japan-51.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Charizard,6,,Rare Holo,$288.66,ebay,$288.66,jp-rocket-gang-pokemon-japan-6,images/jp/jp-rocket-gang-pokemon-japan-6.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Alakazam,65,,Rare Holo,N/A,,N/A,jp-rocket-gang-pokemon-japan-65,images/jp/jp-rocket-gang-pokemon-japan-65.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Machamp,68,,Rare Holo,$35.51,ebay,$35.51,jp-rocket-gang-pokemon-japan-68,images/jp/jp-rocket-gang-pokemon-japan-68.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Slowbro,80,,Rare Holo,$44.11,previous,$44.11,jp-rocket-gang-pokemon-japan-80,images/jp/jp-rocket-gang-pokemon-japan-80.webp,N/A,N/A,2026-09-24,2026-09-22,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Magneton,82,,Rare Holo,$31.91,ebay,$32.15,jp-rocket-gang-pokemon-japan-82,images/jp/jp-rocket-gang-pokemon-japan-82.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Blastoise,9,,Rare Holo,$149.98,ebay,$149.98,jp-rocket-gang-pokemon-japan-9,images/jp/jp-rocket-gang-pokemon-japan-9.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1997/11/21,Base,Rocket Gang (Japanese),JP,Dark Hypno,97,,Rare Holo,$36.49,ebay,$36.49,jp-rocket-gang-pokemon-japan-97,images/jp/jp-rocket-gang-pokemon-japan-97.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Rocket's Hitmonchan,107,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-107,images/jp/jp-leaders-stadium-pokemon-japan-107.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Brock's Rhydon,112,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-112,images/jp/jp-leaders-stadium-pokemon-japan-112.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Misty's Seadra,117,,Rare Holo,$21.99,ebay,$21.99,jp-leaders-stadium-pokemon-japan-117,images/jp/jp-leaders-stadium-pokemon-japan-117.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Rocket's Scyther,123,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-123,images/jp/jp-leaders-stadium-pokemon-japan-123.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Lt. Surge's Electabuzz,125,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-125,images/jp/jp-leaders-stadium-pokemon-japan-125.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Misty's Gyarados,130,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-130,images/jp/jp-leaders-stadium-pokemon-japan-130.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Rocket's Moltres,146,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-146,images/jp/jp-leaders-stadium-pokemon-japan-146.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Erika's Dragonair,148,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-148,images/jp/jp-leaders-stadium-pokemon-japan-148.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Lt. Surge's Fearow,22,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-22,images/jp/jp-leaders-stadium-pokemon-japan-22.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Erika's Clefable,36,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-36,images/jp/jp-leaders-stadium-pokemon-japan-36.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Brock's Ninetales,38,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-38,images/jp/jp-leaders-stadium-pokemon-japan-38.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Erika's Vileplume,45,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-45,images/jp/jp-leaders-stadium-pokemon-japan-45.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Misty's Golduck,55,,Rare Holo,$56.99,ebay,$56.99,jp-leaders-stadium-pokemon-japan-55,images/jp/jp-leaders-stadium-pokemon-japan-55.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Misty's Tentacruel,73,,Rare Holo,$21.66,previous,$21.66,jp-leaders-stadium-pokemon-japan-73,images/jp/jp-leaders-stadium-pokemon-japan-73.webp,N/A,N/A,2026-09-24,2026-09-13,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,Lt. Surge's Magneton,82,,Rare Holo,N/A,,N/A,jp-leaders-stadium-pokemon-japan-82,images/jp/jp-leaders-stadium-pokemon-japan-82.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
1998/10/24,Gym,Leaders' Stadium (Japanese),JP,The Rocket's Trap,96,,Rare Holo,$16.98,ebay,$16.98,jp-leaders-stadium-pokemon-japan-96,images/jp/jp-leaders-stadium-pokemon-japan-96.webp,N/A,N/A,2026-09-24,2026-09-24,Pokémon,Basic,,,
1999/01/09,Base,Base,BS,Alakazam,1,102,Rare Holo,$328.13,tcgapi,$328.13,base1-1,https://images.pokemontcg.io/base1/1_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Mewtwo,10,102,Rare Holo,$358.01,tcgapi,$358.01,base1-10,https://images.pokemontcg.io/base1/10_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
1999/01/09,Base,Base,BS,Nidoking,11,102,Rare Holo,$349.98,tcgapi,$349.98,base1-11,https://images.pokemontcg.io/base1/11_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Ninetales,12,102,Rare Holo,$800.00,tcgapi,$800.00,base1-12,https://images.pokemontcg.io/base1/12_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
1999/01/09,Base,Base,BS,Poliwrath,13,102,Rare Holo,$250.00,tcgapi,$250.00,base1-13,https://images.pokemontcg.io/base1/13_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Raichu,14,102,Rare Holo,$550.00,tcgapi,$550.00,base1-14,https://images.pokemontcg.io/base1/14_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
1999/01/09,Base,Base,BS,Venusaur,15,102,Rare Holo,$945.83,tcgapi,$945.83,base1-15,https://images.pokemontcg.io/base1/15_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Zapdos,16,102,Rare Holo,$360.00,tcgapi,$360.00,base1-16,https://images.pokemontcg.io/base1/16_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
1999/01/09,Base,Base,BS,Blastoise,2,102,Rare Holo,$1300.00,tcgapi,$1300.00,base1-2,https://images.pokemontcg.io/base1/2_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Chansey,3,102,Rare Holo,$300.00,tcgapi,$300.00,base1-3,https://images.pokemontcg.io/base1/3_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
1999/01/09,Base,Base,BS,Charizard,4,102,Rare Holo,$2257.87,tcgapi,$2257.87,base1-4,https://images.pokemontcg.io/base1/4_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Clefairy,5,102,Rare Holo,$335.47,tcgapi,$335.47,base1-5,https://images.pokemontcg.io/base1/5_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
1999/01/09,Base,Base,BS,Gyarados,6,102,Rare Holo,$600.00,tcgapi,$600.00,base1-6,https://images.pokemontcg.io/base1/6_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
1999/01/09,Base,Base,BS,Hitmonchan,7,102,Rare Holo,$300.00,tcgapi,$300.00,base1-7,https://images.pokemontcg.io/base1/7_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
1999/01/09,Base,Base,BS,Machamp,8,102,Rare Holo,$36.66,ebay,$36.66,base1-8,https://images.pokemontcg.io/base1/8_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
1999/01/09,Base,Base,BS,Magneton,9,102,Rare Holo,$407.50,tcgapi,$407.50,base1-9,https://images.pokemontcg.io/base1/9_hires.png,https://images.pokemontcg.io/base1/logo.png,https://images.pokemontcg.io/base1/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
1999/06/16,Base,Jungle,JU,Clefable,1,64,Rare Holo,$119.10,market,$119.10,base2-1,https://images.pokemontcg.io/base2/1_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Scyther,10,64,Rare Holo,$169.14,market,$169.14,base2-10,https://images.pokemontcg.io/base2/10_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,true,
1999/06/16,Base,Jungle,JU,Snorlax,11,64,Rare Holo,$375.66,market,$375.66,base2-11,https://images.pokemontcg.io/base2/11_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,true,
1999/06/16,Base,Jungle,JU,Vaporeon,12,64,Rare Holo,$137.00,market,$137.00,base2-12,https://images.pokemontcg.io/base2/12_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Venomoth,13,64,Rare Holo,$89.95,market,$89.95,base2-13,https://images.pokemontcg.io/base2/13_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Victreebel,14,64,Rare Holo,$119.99,market,$119.99,base2-14,https://images.pokemontcg.io/base2/14_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,true,
1999/06/16,Base,Jungle,JU,Vileplume,15,64,Rare Holo,$90.70,market,$90.70,base2-15,https://images.pokemontcg.io/base2/15_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,true,
1999/06/16,Base,Jungle,JU,Wigglytuff,16,64,Rare Holo,$79.94,market,$79.94,base2-16,https://images.pokemontcg.io/base2/16_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Electrode,2,64,Rare Holo,$67.95,market,$67.95,base2-2,https://images.pokemontcg.io/base2/2_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Flareon,3,64,Rare Holo,$325.00,market,$325.00,base2-3,https://images.pokemontcg.io/base2/3_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Jolteon,4,64,Rare Holo,$258.06,market,$258.06,base2-4,https://images.pokemontcg.io/base2/4_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,true,
1999/06/16,Base,Jungle,JU,Kangaskhan,5,64,Rare Holo,$83.84,market,$83.84,base2-5,https://images.pokemontcg.io/base2/5_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,true,
1999/06/16,Base,Jungle,JU,Mr. Mime,6,64,Rare Holo,$128.02,market,$128.02,base2-6,https://images.pokemontcg.io/base2/6_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,true,
1999/06/16,Base,Jungle,JU,Nidoqueen,7,64,Rare Holo,$113.81,market,$113.81,base2-7,https://images.pokemontcg.io/base2/7_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,true,
1999/06/16,Base,Jungle,JU,Pidgeot,8,64,Rare Holo,$159.66,market,$159.66,base2-8,https://images.pokemontcg.io/base2/8_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,true,
1999/06/16,Base,Jungle,JU,Pinsir,9,64,Rare Holo,$88.13,market,$88.13,base2-9,https://images.pokemontcg.io/base2/9_hires.png,https://images.pokemontcg.io/base2/logo.png,https://images.pokemontcg.io/base2/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,true,
1999/06/25,Gym,Challenge from the Darkness (Japanese),JP,Erika's Venusaur,017,,Rare Holo,N/A,,N/A,jp-challenge-from-the-darkness-pokemon-japan-017,images/jp/jp-challenge-from-the-darkness-pokemon-japan-017.webp,N/A,N/A,2026-09-24,,Pokémon,Basic,,,
